Screen Name,Text,Language,Tweet Type
Dramma112,"RT @MargieDemocracy : President Biden:

America is back in the factory business.

US manufacturing commitments  Doubled after Biden’s subsidies.

Biden bets on  bringing the factories back to America. 

* Manufacturing double their commitments .

Vote for Biden, so he can finish what he started. https://t.co/pVqjvyL6Zh",en,Retweet
DonnaG96900106,"RT @Jim_Jordan : We now know that the Hunter Biden ""intel"" officials letter was drafted to help give Joe Biden a ""talking point"" in his debate against President Trump. 

But during the debate, Biden acted like the letter was completely organic.",en,Retweet
cbschroeder511,"RT @RepDonaldsPress : Q: What's Biden's family business? 
A: Joe's political career.

✈️Hunter/Jim traversed the globe on AF2
💵I've seen their Suspicious Activity Reports
📝FBI Whistleblower reports doc detailing this web of corruption

He's compromised &amp; the American people need to know about this! https://t.co/5BtvUXACzP",en,Retweet
Michael68905694,"RT @RealOmarNavarro : Joe Biden 37.1M Followers.
Trump had 88.7M Followers
Elon Musk 137.5M Followers.

The math is simple, Joe Biden never got 81 Million Votes! Retweet if we agree?",en,Retweet
TruthReporter20,"Joe Biden And His Democrats Swamped by New Wave
https://t.co/eBFZsfkxG0",en,Tweet
Babs_in_Pa,"RT @ZeekArkham : The same people crowing on about Justice Thomas and his supposed “corruption” are the same people who ignored Hillary’s open corruption, ignored Pelosi’s rampant insider trading, and continue to ignore every smoking gun pointing at Biden’s entire family.

Their animosity towards… https://t.co/m0eCDwFqiM",en,Retweet
PatrioticOn22,"Joe Biden Received an Order from Bill Maher to Fire Leader
https://t.co/1KNvn9MdkZ",en,Tweet
Alli_Waali,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
CONCHITA67,"RT @rosapantin1301 : Gal Luft, denunciante que iba a mostrar evidencia sobre  crimenes sucios y tráfico sexual infantil de Biden y los Clinton oh sorpresa!!! Ha sido declarado desaparecido, no sin antes advertir que no tenía intenciones de suicidarse, bueno pues otro desaparecido más para la lista.😱 https://t.co/xpGVxS7JIs",es,Retweet
srike_t,"RT @Gritty20202 : This is a real tweet from Biden's new domestic policy adviser, Neera Tanden https://t.co/hGLBS93OCn",en,Retweet
marysueb2009,"RT @genz_4biden : We are working on building a massive Gen Z coalition of Americans to re-elect President Biden. 

We saw what Gen Z could do in 2022. 

Now, let's do it again in 2024. Retweet, follow, and help us get to 75k!",en,Retweet
PMZepto,"RT @alexandr_wang : Today, the Biden-Harris Administration announced new actions to promote responsible American innovation in AI.

As part of this, @scale_AI's evaluation platform will be used for a public evaluation of models from @AnthropicAI, @Google, @huggingface, @Microsoft, @nvidia, @OpenAI,… https://t.co/PzfqJ5aWIr",en,Retweet
Throttle_This,@OccupyDemocrats The only thing Joe Biden is capable of blowing up is his diapers. Stop lying.,en,Reply
DuaneRich959823,"RT @lp_mitchell2 : Majority: Biden not calling the shots in White House

The curtain needs to be pulled back to see who is really in charge .. 
🤔 https://t.co/V7J3eytSVQ",en,Retweet
StopGOPFox,"@DecodingFoxNews Yes, both Donald Trump and Joe Biden like food. I don't think most of America hates Donald Trump because he eats food.",en,Reply
luckyRabbitYear,@JChengWSJ @bobdavis187 MSM editors/journos are truly the shameless mouthpieces of Biden Admin. So stop pretending otherwise,en,Reply
Christ_talk,"@krassenstein Uh, why you gaslighting? Those are Trump's numbers, but you're making Biden out to be the hero.",en,Reply
4Score7Keks,"RT @CollinRugg : @POTUS I'll Community Note this for you

Very misleading: 

In March of 2020 the US was locked down due to COVID. Unemployment skyrocketed &amp; many lost their jobs.

When Biden came into office, lockdowns were ending &amp; everyone got their jobs back.

Biden calls this 'job creation'",en,Retweet
GoFishLynn,"@Oldschool41972 @EdKrassen @JAB4647 I feel like Trump has caused the more heavy handed treatment because of his actions. Trump wouldn’t give them back even after a subpoena. He hid them. He needed a search warrant. 

Both Biden &amp; Trump have Special Prosecutors looking into their situations. As they should.",en,Reply
IiiLandon,"RT @clovis1931 : Mophead, Lyin Biden and Mayourkas says everything is secure on the border and illegal immigration is way down. They are lying through their teeth, this is in El Paso as I type 👇 https://t.co/83HGTUKYXp",en,Retweet
ronmolina,RT @JustTheNews : Watch:   Biden calls House GOP debt limit bill a ‘manufactured crisis’  https://t.co/ezWfAVvdFi,en,Retweet
LeonardSmallsPI,@iluminatibot Prediction: US economy will crater soon. Biden will be impeached soon. A US Navy warship or two will be sacrificed &amp; sunk near Ukraine waters and blamed on Russia. US will enter WW3. All attention will then be focused on that. Trump will be imprisoned. Tyranny will reign over us.,en,Reply
beematne1,"RT @IAPolls2022 : 🏦 Nasdaq Performance at this time in office (after 835 days)

• President Trump: 🟢 +46.2%
• President Biden:  🔴  -9.3%

President Trump: 
4 year Nasdaq return: 🟢 +138%

https://t.co/osBJ62CzdH https://t.co/J4EiGyQRrr",en,Retweet
lisabeachgirl,"RT @DineshDSouza : Biden is a joke.
https://t.co/3ZvWEhqkOi",en,Retweet
kip_stiles,"RT @derrickvanorden : Morgan is spot on.  

The Biden Admin is trying to use our vets as political pawns. 

My fellow vets, including Morgan, will not be going quietly into the night. 

Biden is lying and we will not sit by and let him get away with this. 

-Senior https://t.co/9k27OqpM1O",en,Retweet
NonnaC16,"RT @Ultrafrog17 : Two of the Saudi 9/11 hijackers were recruited by the CIA and they knew they were in the country at the time and wanted to work with them. 
An incredible series of red pills has been revealed. 
We are getting to the heart of so many issues right now:
Epstein, 9/11, Biden treason.",en,Retweet
JorgeRMaidana,"RT @_Davidcu : ""No vamos a aumentar la deuda, que es lo que todos los presidentes han estado haciendo aquí durante los últimos seis millones de años"".... dijo entre balbuceos el verificado reptiliano Joe Biden ¿Los últimos 6 millones de años? 😱 https://t.co/hmxtKG9JBP",es,Retweet
YAPPMarketing,"RT @GlockfordFiles : The Biden crime family took millions from Ukraine. Listen to this and then ask yourself why Joe Biden hasn’t been impeached yet. 
 https://t.co/gldgy0POcb",en,Retweet
Serenityin24,"RT @WizChadwick2 : QUICKEST DECLINE EVER

2019: Best Economy Ever

2020: whoa! Wtf China? Mules ready their packs

2021: Biden Crushes the Oil Industry &amp; Economy

2022: Conspiracy Theorists are right; Biden picks a fight with the world! 

2023: Men Cut Their Dicks Off; Women’s sports are destroyed",en,Retweet
pattian44610430,"RT @Rasmussen_Poll : Who immediately called Trump's Jan 6th actions ""inexcusable?""

The same guy who spiked all FBI &amp; DOJ efforts to investigate 2020 election fraud which now surfaced in official state investigations.

And the same guy who made sure that Hunter Biden's laptop - stayed hidden ... https://t.co/FuCidz8GQa https://t.co/QSCH7cZSns",en,Retweet
FatGuywithGlock,"RT @WizChadwick2 : QUICKEST DECLINE EVER

2019: Best Economy Ever

2020: whoa! Wtf China? Mules ready their packs

2021: Biden Crushes the Oil Industry &amp; Economy

2022: Conspiracy Theorists are right; Biden picks a fight with the world! 

2023: Men Cut Their Dicks Off; Women’s sports are destroyed",en,Retweet
eulises56770711,"RT @globovision : Maduro apunta a Biden por confiscación de Citgo: No se atrevió Trump, pero sí este Gobierno | #Nacionales |

https://t.co/360cL4lZdu",es,Retweet
arjunosableng22,"RT @WE_FJB : $mong $pepe $wojak $turbo
#crypto #MemeCoin

F*ck Joe Biden Coin 
Rebrand &amp; relaunch soon
$100k+ in tax wallets
$600k+ LP
8% b/s/t tax

Buy #fjb from @ChangeNOW_io + @LBank_Exchange + @XTexchange 
https://t.co/YPTykEHdlV
https://t.co/mvDQA2ZXmW
https://t.co/B0mIOYNsDk https://t.co/ijmtyYMFAt",en,Retweet
Johnjwayne75,@RepMTG Yes she should be held accountable. Isn’t that part of your job. Let’s get it done. Let’s get Biden IMPEACHED. or republicans will be held accountable.,en,Reply
JoeBran29157221,@POTUS Senile Biden brought back low paying jobs from covid.  Biden is a liar and criminal !!!!!,en,Reply
CarrieSaysMore,What Are You Going To Do To Fix The Border Biden?…YOU BROKE IT?,en,Tweet
baldandgassy,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
Fernandocalhe,"RT @aakashg0 : AI just won't stop 🤯

In the last 2 days:

SlackGPT announced
Midjourney v5.1 released
ChatGPT crashed EdTech
Bing's FREE ChatGPT now open
New Box AI reads long documents
MIT released AI to reduce drug costs
Biden met with Google, Microsoft CEOs

Here's what you need to know:",en,Retweet
hidejack3,"RT @Tomo20309138 : @yamazogaikuzo The Ambassador to Japan has failed to define 'a woman' and 'a man'.... One of the SCOTUS Justices, appointed by President Biden, also wasn't able to define 'woman' at the Senate nomination hearing.",en,Retweet
superboomerman,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
FalloutDave,RT @TheBabylonBee : Biden Taps Kamala Harris To Counteract Rise Of Intelligence https://t.co/Nf4SWhYIjk https://t.co/WqK4NnsBX8,en,Retweet
AngelaWalkr,@frankdpi Vice President that involved a foreign national. The two Republican lawmakers called on the Justice Department to release a 2020 document them claim alleges Biden’s involvement in the scheme. https://t.co/11LPeRxdh4,en,Reply
capricornmathlv,"@JoyceWhiteVance Just think if President Biden had claimed another woman as his wife in present tense. Republicans would be yelling to the rooftops, senile, dementia, Alzheimer’s.",en,Reply
AmyK_democrat,"RT @genz_4biden : Wow! We've gained 50k followers in less than one month. 

Generation Z stopped a red wave last year, and we are going to launch a blue wave next year. 

Retweet this and give us a follow as we work to reelect President Biden in 2024.",en,Retweet
mommacinder,"RT @DeepBlueCrypto : Joe Rogan Questions Why DNC Won't Let @RobertKennedyJr Debate Biden: ""That's Not That Democratic”

If RFK debates Joe Biden, Joe will lose for sure

https://t.co/ezVNLrA2rw",en,Retweet
Jon_Genghis,"@TPBlue4 @harryjsisson Biden Harris most definitely are hypocrites, correct",en,Reply
MiCaucs,@POTUS Biden thinks we're all stupid.,en,Reply
Courage_News,"RT @jennelizabethj : Neera Tanden has been named the new Biden White House domestic policy adviser. The punching, outing victims, and trying to take away social security aren’t great … https://t.co/YjFOvCJWqa",en,Retweet
signalbabe,"RT @MendlovitzMark : It just never ends with this evil administration. They won't be satisfied until the no one wants to come here anymore because they've managed to turn us into something worse than the rest of the world. This is the erasure of America as a distinct nation.
https://t.co/EBLByLzwMP",en,Retweet
JamesPe43597565,"RT @stateof_tate : @wpjenna @AmyEGardner @hollybdc Boy howdy. ""Prosecutors told the eight that they will not be charged with crimes if they testify truthfully in her sprawling investigation into efforts by Trump, his campaign and his allies to overturn Joe Biden’s victory in Georgia."" Gift link:
https://t.co/eq9cFZhnRl",en,Retweet
poljk,"RT @brianstelter : MSNBC's @SRuhle ""sat down for an exclusive one-on-one interview with President Joe Biden at the White House, his first interview since announcing his reelection bid."" Airs tonight starting at 10pm ET https://t.co/YhBJwZ64ru",en,Retweet
acornrest,"RT @brianstelter : MSNBC's @SRuhle ""sat down for an exclusive one-on-one interview with President Joe Biden at the White House, his first interview since announcing his reelection bid."" Airs tonight starting at 10pm ET https://t.co/YhBJwZ64ru",en,Retweet
erikhalvorsen18,"RT @AmyMcGrathKY : We don’t talk about the word “honor” enough anymore. I believe it still matters in a leader, even in politics. Joe Biden IS an honorable person. That’s important and I’m glad that he isn’t shy about saying it. https://t.co/V68uAZlygy",en,Retweet
jeffphill1616,"RT @ProudElephantUS : Joe Biden and Kamala Harris are the worst President and Vice President combination in American history. 

Who agrees? https://t.co/qcRogqMZB6",en,Retweet
iDi4cats,RT @RossFairchild : @FoxNews AG Bill Barr is equally as guilty of massive election interference in 2020 through his abject dereliction of duty as US AG. FBI had Hunter’s laptop while Democrats impeached Trump for Biden’s crimes &amp; 51 former intel officials defrauded the American people while Barr DID NOTHING.,en,Retweet
PatchouliSage,RT @atensnut : Fuck Joe Biden and his whole corrupt family.  Lock em all up! https://t.co/lK2zWie7o4,en,Retweet
marciogfranco,"RT @GrahamAllen_1 : The border is in CHAOS!!!

Biden has deployed 1500 troops to the border.

If only Biden would acknowledge this CRISIS!!! https://t.co/mxoc2HIHW2",en,Retweet
MagdalenaMroz7,"RT @leslibless : A million illegal criminals are waiting to burst through our border next week - A full-scale invasion! Millions will follow. 

So many reasons to impeach Mayorkas &amp; Biden, but the GOP does nothing! https://t.co/rDnDqLizPi",en,Retweet
PaulCTaylor3,"RT @VigilantFox : .@RobertKennedyJr Suspects the Biden Admin of Making Efforts to Prolong the Ukraine War

""All the decisions the United States has made since the start have been about prolonging the war, about maximizing the violence of the war, and being absolutely intransigence against the many… https://t.co/ylSUZkDnzI https://t.co/dMLdv2pFLm",en,Retweet
laulaurlaurie,"RT @WhiteHouse : President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americans as they recover from the economic harms associated with the pandemic.

House Republicans’ bill would eliminate this program.",en,Retweet
EnglundBob,"RT @TheBeatWithAri : President Biden on the age question.
@MSNBC @SRuhle https://t.co/tJEGnjr1hC",en,Retweet
bserranosas,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
DianaShoshone,"@GGrandmag73 @gatewaypundit biden just granted amnesty to all countries, all peoples its insane  media ignores the reality of it all",en,Reply
aguila1801,"RT @4Mischief : The Biden administrations border policy is an epic failure. Especially in cities like El Paso, Texas https://t.co/IzEAxMoD3X",en,Retweet
GowerSally,RT @TheBabylonBee : Biden Pulls Out Handy 'Wheel Of Distraction' To Deflect From Latest Scandal https://t.co/88ORknFPFI https://t.co/3gvcpxGClg,en,Retweet
LejarazuEduardo,RT @TheInsiderPaper : BREAKING 🚨 Biden's admin plans to send $500 million worth of weapons aid to Taiwan using the same emergency authority that has been used more than 35 times for Ukraine - Reuters,en,Retweet
anderscorr,"RT @EpochOpinion : Opinion💭by @AndersCorr

As tensions rise between #China and the #Philippines over islands and resource rights in the #SouthChinaSea, the Biden administration has drawn a line in the sand. https://t.co/7gCJg00aUg",en,Retweet
johnbirawer1,RT @tedcruz : The evidence against Joe Biden being complicit and profiting from Hunter Biden’s corrupt business deals is mounting! https://t.co/Olz05zyso2,en,Retweet
CookSusantc53,"RT @ReachZone : Night Comedians Turned Their Back on Joe Biden
https://t.co/kCmS7yPUCi",en,Retweet
4DandS,"RT @VigilantFox : .@JoeRogan Questions Why DNC Won't Let @RobertKennedyJr Debate Biden: ""That's Not That Democratic!""

""How are we going to get a better Democrat if you don't let the President debate?"" he asked.

""Apparently, they [RFK Jr. and Williamson] are both promising candidates for the… https://t.co/sYTAalLvte https://t.co/fUdPUnF3Sb",en,Retweet
rickcarlotti,"@EmeraldRobinson April 24: Susan Rice told Biden would keep Harris as his “woman of color” running mate, rather than replace her with a slightly more capable Rice.",en,Reply
biggs1_terry,"@GovDunleavy That’s a very polite way of saying that the Biden administration and their cronies in the EPA are full of 💩!

It’s time to take them all to the train station 🚉 

Maybe you can start with the promises already made… the EPA debacle to veto Pebble Mine should be a slam-dunk! https://t.co/ez3w5GfdXb",en,Reply
Prettyboy6663,"RT @leslibless : A million illegal criminals are waiting to burst through our border next week - A full-scale invasion! Millions will follow. 

So many reasons to impeach Mayorkas &amp; Biden, but the GOP does nothing! https://t.co/rDnDqLizPi",en,Retweet
mpappatriot,"RT @RealMacReport : Joe Biden says he will do a major press conference this afternoon. White House reportedly denies, says no press conference this afternoon. https://t.co/GdIKSSBfwB",en,Retweet
KrisPinckney,"RT @TheRightMelissa : @RepMTG A full scale invasion is underway. 15 million since Biden took office. To put that into perspective, the State of Missouri has 6 million people. Biden is importing whole states. &amp; it’s by design. https://t.co/SQkgvXzs45",en,Retweet
cwarren2000,"RT @ProudElephantUS : Joe Biden and Kamala Harris are the worst President and Vice President combination in American history. 

Who agrees? https://t.co/qcRogqMZB6",en,Retweet
MinnezotaGurl,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
GeorgeFincher14,"@RichardCheek19 Follow the money
Research Hollywood NBA Coca-Cola HiTec YouTube Google Facebook Warned Buffett Bill Gates George Soros MSNBC CNN

They campaigned &amp; contributed to Beijing Biden
Stop Chinese political influence $ is the root of all evil

$ buys brainwashing Study Political Science",en,Reply
danschultz76,RT @TheBabylonBee : Biden Taps Kamala Harris To Counteract Rise Of Intelligence https://t.co/Nf4SWhYIjk https://t.co/WqK4NnsBX8,en,Retweet
WalterSifontes5,"Wachovia Bank was laundry money as well like Biden no one is in jail For Wachovia bank was usin Mexican CARTELS etc etc etc etc etc 
Fire in the hole 
🔥🔥🔥🔥🔥🕳",en,Tweet
7Sfk7,"RT @BasedMikeLee : Biden: “You all need to pay more for gasoline, diesel, and electricity.”

Americans: “Why?”

Biden: “If you don’t pay more, you’ll use too much, and then the planet will get too hot.”

Americans: “When will this happen, how much will it cost, and when and by how many degrees will… https://t.co/oUGSufwqBk https://t.co/16SpZgZoIM",en,Retweet
finlaysongordon,RT @TheBabylonBee : Biden Pulls Out Handy 'Wheel Of Distraction' To Deflect From Latest Scandal https://t.co/88ORknFPFI https://t.co/3gvcpxGClg,en,Retweet
NjDemBidenBoom,"RT @genz_4biden : We are working on building a massive Gen Z coalition of Americans to re-elect President Biden. 

We saw what Gen Z could do in 2022. 

Now, let's do it again in 2024. Retweet, follow, and help us get to 75k!",en,Retweet
NZ44478527,RT @PamJamiso13 : #BidenIsADisgrace  #Biden https://t.co/xi86dQz1ct,und,Retweet
joepullin1,Trump rules Biden is no comparison to trump !! https://t.co/AHzeaCWaUG https://t.co/rBLclg3muw,en,Tweet
PRAISETRIUNEGOD,"RT @PRAISETRIUNEGOD : I keep asking random people
 ""Can You Name One
 ONE GOOD THING Biden has done ?"" 

And all I get are BLANK, dumbfounded stares, 
like a zombie apocalypse . https://t.co/DA2dWUqzca",en,Retweet
ClydeFetterman,@TheRealDrip2Rip They thought it was from the Biden family album is all.,en,Reply
JadeNushuz4me,"Biden Names Failed OMB Nominee Neera Tanden to Replace Susan Rice at White House
She couldn’t make it past the #Senate #GodHelpOurCountry #Scary as shit #FuckYouObama https://t.co/LyBi6c8HHf",en,Tweet
paul_stoyko,"RT @BPUnion : In 6 days the massive crush of illegal aliens coming through our border will make the last 2 years look like amateur hour. 

And Biden doesn't have one clue about how to contain what he's unleashed. He has a clown running DHS and a worse clown as VP.

Watch what happens.",en,Retweet
apricotchena,"RT @NatlChavezCtr : ""And now his granddaughter is running the reelection campaign for the president who seeks to remain in the White House. So there is some poetic justice in all of this."" -Paul Chavez https://t.co/hLANNopNrq #sisepuede @WhiteHouse",en,Retweet
vivspets,@Scottvsearth @4Mischief It’s too dangerous to have the Biden name.  She’ll have to live with it all her life.,en,Reply
AngelaWalkr,"@frankdpi 2 days after hurling incendiary allegations at President Joe Biden, Sen. Chuck Grassley admitted his assertion may have been false.
The Iowa Republican on Wed issued a joint statement with Rep. James Comer alleging Biden was involved in a “criminal scheme” when he served as https://t.co/swZcuA1x0A",en,Reply
BadCaddyDaddy,"RT @Nigel_Farage : 🚨 Trump says he “was very surprised” Biden will not attend the Coronation, adding “I think it’s very disrespectful for him not to be here”.

https://t.co/wyEYgZGd04",en,Retweet
GenarationX23,@POTUS The many different ear looks of Biden https://t.co/LihcdWoloH,en,Reply
21stcenturycrim,"RT @bennyjohnson : Who are the whistleblowers that have come out against the Biden Crime Regime and what exactly have they exposed about the Biden family corruption? 

Here’s everything you need to know—

Check out the deep dive 🧵",en,Retweet
JRemhoff67299,RT @TaraBull808 : @StephenKing Joe Biden: A man who has destroyed America.,en,Retweet
boyebob1119,"RT @redsteeze : Biden's own son doesn't even pay his bills. Might want to lay off the whole ""Deadbeat"" talking point. https://t.co/QW9Qv9p2kC",en,Retweet
AwakenedOutlaw,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
steppenwolf73,"@mmpadellan So they invite crack heads to these democratic affairs?  Imagine that.  So you know Hunter Biden. Maybe you are a pedophile like his dad. Did you shower with your daughter, or did you just sell her for crack?",en,Reply
neutronneedle,"RT @ProjectLincoln : They want the economy to fail so they can blame it on Biden and re-elect Trump. They know they have nothing else to run on except hate and culture war nonsense. It's transparent, it's cynical, and it's exactly what you'd expect from the unpatriotic GOP. 
https://t.co/8LSrA2IapS",en,Retweet
JackSanders2022,RT @sweetcarolinatv : Important question. Hunter Biden is asking the public to help with his legal fees. How much will you be donating? https://t.co/nrxd9PocRi,en,Retweet
uswanie49,"RT @brianstelter : Ruhle: ""Why would an 82-year-old Joe Biden be the right person for the most important job in the world?"" Biden's answer: https://t.co/3L62GTvkt4",en,Retweet
KikiKL1117,"RT @leslibless : A million illegal criminals are waiting to burst through our border next week - A full-scale invasion! Millions will follow. 

So many reasons to impeach Mayorkas &amp; Biden, but the GOP does nothing! https://t.co/rDnDqLizPi",en,Retweet
TheGrumpyGitPA,@Willys_puddle2 @HerbieZiskend46 @POTUS https://t.co/x4IcWWKCqm,und,Reply
NWO_Watcher,"Make up your mind MAGA, you can't call Biden Sleepy Joe, and call him Woke at the same time.",en,Tweet
cass_en99,RT @DrLoupis : Biden has turned America into a clown show🇺🇸🤡🇺🇸 https://t.co/ArMxm4jxgQ,en,Retweet
wisteriangel,"RT @genz_4biden : In 2020, Generation Z helped elect President Biden. 

In 2022, we stopped a red wave. 

In 2024, we are going to re-elect President Biden and Vice President Harris.",en,Retweet
MCircada,RT @llanier67 : Navy is using a drag queen in recruiting ad because they don't want men to enlist. Biden is trying to destroy our military branches of service and this is just one of the many ways he's succceeding at that.,en,Retweet
anneeller,"RT @TheBeatWithAri : President Biden responds to concerns about his age:

“I’m more experienced than anybody who's ever run for the office. I think I’ve proven myself to be honorable as well as effective.”@MSNBC @SRuhle https://t.co/jydhYJIwnq",en,Retweet
longing4sanity,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
MainerTrainer,RT @bennyjohnson : Ted Cruz DEMANDS IMPEACHMENT of Joe Biden after FBI whistleblower exposes docs proving Biden engaged in CRIMINAL bribery in office🔥 https://t.co/h3WRKuPZRw,en,Retweet
AlexanderDG74at,"RT @TheShad78631449 : Biden administration claims more than 100K Russian soldiers have died since December... 🤦‍♂️🤣🤣🤣 Everybody already knows that Biden can't count. Didn't he also claim that 100,000 Americans had died from Covid?
https://t.co/xe55csuceX",en,Retweet
Kathy80236775,"RT @KashsCorner : #HunterBiden: “I think they'll roll it up into what we call this global plea agreement, where he basically gets charged with some Mickey Mouse lower-level offenses…&amp; then they will cover up the cover-up,” argues Kash Patel.

🔴PREMIERE 8pm ET: https://t.co/1sF4QZMMb4 https://t.co/xXuUiLwrzv",en,Retweet
Suzi67777425,"RT @dom_lucre : As leader of the Senate Judiciary Committee, Joe Biden presided over Clarence Thomas' confirmation hearings to become the Supreme Court's second Black justice.

The hearings became a crucible for racism. Biden even openly proclaimed that an FBI report wasn't proof. True racism. https://t.co/8kQ2Do5iUj",en,Retweet
DChristensen8,"@washingtonpost The DC judicial system can go straight to hades.

We all know the feds infiltrated social media, purposely censored, de-platformed, canceled conservative accounts, withheld investigation into the Biden laptop, and purposely lied about it as Russian 'disinformation'.",en,Reply
mikekirbyone,Puppet Joe Biden Confuses ‘Major Press Conference’ with MSNBC Interview  ~ https://t.co/8BDY1TEBfu,en,Tweet
deecee1220,"RT @MSNBCPR : WATCH: @SRuhle joins @AriMelber on @TheBeatWithAri to discuss her exclusive sit down interview with President Joe Biden, his first one-on-one since announcing his reelection bid.

Watch the special two-hour edition of @11thHour tonight at 10 p.m. ET. on @MSNBC. https://t.co/Ct4Md029GL",en,Retweet
