Screen Name,Text,Language,Tweet Type
AyachitDileep,"@SheetalPronamo They are using the opportunity provided by BJP. They have clear agenda if provided a ready mob even in Ganapati Festival they will do sloganeering against RSS, Modi, Brahmin, Hindu and pro Azadi .",en,Reply
ROHITRA15202102,@aditiYadav_Fan Only Modi ji apke papa टोंटी चोर है,et,Reply
docshoib,"@B5001001101 Gone are the days of Modi tsunamai, wave, there are hardly any people excited to have a glimpse of him... Bharat jodo yatra had seen a tsunami of people",en,Reply
vishwanadan,"@ArvindKejriwal AKJ Sahab, aakon Delhi wale aur Punjab mein Khalistani hi jhel sakte hain. Nahi to aap kisi layak nahi. Aapki gandi rajneeti chalane ka pahiya Modi.. Modi... Aur sirf Modi hain😄",hi,Reply
AnshulT00079476,@_FaridKhan Accha laga pm modi ne afridi ki jala ke rakh di 😂😂,hi,Reply
Thirumeni156515,@narendramodi Go back Modi https://t.co/vdYXTlmsiR,en,Reply
nkk_123,"Reasons not to Watch #TheKeralaStory

Ratings of The Kerala Story -
NDTV - 0.5/5 
India Today - 1/5 
Indian Express - 1/5 
Modi - 5/5 😂 https://t.co/FAC8UvFamg",en,Tweet
maayonism,@AasaiThilipan @Modi_Sangi007 @TRBRajaa @DMKITwing @ITWreports @Udhaystalin @mkstalin @paramporul @kparanjothi1976 ஆடு மேய்க்கும் உங்களுக்கு அரசு வேலை அண்ணன் சீமான் ஆட்சியில் 👍,ta,Reply
krishna19867153,"@narendramodi Aaj k sadi me v rally prachar 😁😁
Yadi Modi ji ki jagah Indira Gandhi ji hoti to ab tk rally sally par ban lga chuki hoti, ak desh ak chunav v lagu ho gya hota..",in,Reply
GattGaat,@IBhardwajHemant Thanks for sharing your details this is due to the vision of Modi ji Jai bhole nath ji thanks 🙏👍,en,Reply
YMeghwanshi,Modi h to mumkin h https://t.co/PYkAe4np9p,in,Tweet
ppchadha2,"@vivekagnihotri In each of these states, BJP is trying to win a few seats. Hence truckloads of Modi-style lies are happening 😊",en,Reply
ayub34212,@KashifArsalaan Modi ha to mumkin ha ye to jhalak ha pura des jalega vote ke liye des me nafarat bant di modi kanun ka raj nahi ha,hi,Reply
rajat_jims,@AAPDelhi @ArvindKejriwal Aise dialogue roz Marta hai. Koi seriously nahi leta inko siwaye modi ki ke..Delhi wale bhi usi din ka wait kar rahe jab tumhare Saath waise hoga jaise tum bol rahe. Jai Maa Saraswati aaj iski zubaan pe bath Jana.,hi,Reply
vZL0ZhRP4HBfpis,@modi_sadam 나도 출근하는데 다 젖어써....,ko,Reply
VMRaste,@zoo_bear #modi ji &amp; co is soo busy🤔,en,Reply
bhanu_kz,SUN MAY RAISE FROM WEST MODI WILL NEVER REVOKE ARTICLE 370 NO MATTER HOW MUCH YOU CRY https://t.co/5An8vRHpcK,en,Tweet
DINESHKVIS,"""Halakki Vokkaliga tribe felt proud..."": Padma awardees after meeting PM Modi in Karnataka
https://t.co/JlwKFa1FDa

via NaMo App https://t.co/e9yDqopf8Y",et,Tweet
PrasadGPurohit2,Bacha bacha janata hai Modi hi hamari aakhari Umid hai https://t.co/PocZ2ZJvD4,hi,Tweet
bhanu_kz,@BBhuttoZardari SUN MAY RAISE FROM WEST MODI WILL NEVER REVOKE ARTICLE 370 NO MATTER HOW MUCH YOU CRY,en,Reply
Thespy58903922,"@DakhsinRoy @ashishbadshah @sardesairajdeep @BBhuttoZardari Yeah some biggest clowns were in jail having good times (Amit Shah) but  they killed some judge and got out , chinta na kar dubara modi shah ko tihar ke chakkar katwaenge🤫",en,Reply
Kish2802,@rohini_sgh Hence vote for Modi. Kaise bhi ensure Rohini doesn’t get her 3 BHK flat from Scamgress!,en,Reply
RameshMukkera8,@BJP4India Arey modi badkav kaiku ullú banarà pablic,ca,Reply
Muthamizhan67,"@supriya_sule @PawarSpeaks @NCPspeaks Had he would been the PM 20 years back , no Modi / Amit shah would have emerged . Cong suffering today due to that . 

He is called in TN as northern state Kamraj . 

What a great politician and always working for the people . 

Long live Pawar saheb . Great man",en,Reply
SumanRoySumanR3,"@news24tvchannel Modi ki raani tum or modi se bada koe jhootha nhi is desh me ,dam h to aadani ke mudda pe bol ,or corona time PM care fund pe bol",in,Reply
MounGolu,@AkhilGo69882941 @KapoorJaiswal5 @DeependerSHooda Beta kuj bolte rho ab to jb to tere modi k chutad pad diye the election se phle kyu mangi maafi election tk wait krda frr pta chlta or rhi up ki bat to waha kisaano ko gribi me rhna acha lgta h or tere jaise chutiya ko bss 5 killo rasn cahaye employment nhi chahiye,et,Reply
DrTLeeBrown,"@j_s_bowen @DrIanHall With India &amp; China accounting for 80% of all active coal projects - New Delhi wedging Beijing would be a bonus.
'The draft if approved by the fed cabinet chaired by PM Modi would make China the only major economy open to fresh requests to add significant new coal-fired capacity'",en,Reply
ibuntyraja,@SupriyaShrinate @kharge This is the level of confidence #Modi ji has given……not what you all rant for the Italian family……sad and very sad……#jaishankar https://t.co/SBo1x2jS4B,en,Reply
sonusingh04592,@suryapsingh_IAS Tuche IAS tu kitna bhe ro le par sun ayga to modi he or fir next 5 year rona padega ese he Twitter par,tl,Reply
iamrakeshbr,"@Voice_of_Ind1 We are always with PM Narendra Modi
Modi isn't prime minister he is also heart ❤️ of India #PMModi @PMOIndia",en,Reply
Samaj281,"@mukeshmarda It won't end until there will be end of Modi sarkar
Karnataka will be beginning, remaining MP &amp; Haryana is already supporting congress

BJP will sacrifice every state except Gujarat 
Because of Gujarat files.",en,Reply
ViradiyaVinod,@ikaushikvekaria @AmitShah @CRPaatil @JPNadda @narendramodi @ratnakar273 @BJP4India @BJP4Gujarat @nalinkateel @BJP4Karnataka @mansukhmandviya Modi he to mumkin hai,hi,Reply
Thespy58903922,@ScorpionDoc3 @ashishbadshah @sardesairajdeep @BBhuttoZardari 🤡better than being in hitler Modi's circus,en,Reply
SyedRamizSami,@dumbnumb__ Modi ki bhi hen? 😂,hi,Reply
YogeshK12515695,"@RamTyagiHindu @BajrangPunia @geeta_phogat @SakshiMalik @Phogat_Vinesh @sangeeta_phogat Anti modi protest ( pro -  test )
अब पहलवानो की गरिमा कम हुई है ...
शर्मिंदा किया है",hi,Reply
bhanu_kz,@MediaCellPPP @BBhuttoZardari @IndiaToday SUN MAY RAISE FROM WEST ARTICLE 370 WILL NOT BE REVOKED BY MODI NO MATTER HOW MUCH YOU CRY,en,Reply
1992_nabin,"Modi g if a child gets cut off from these wires, Godi ji will remain a fakir man, he will pick up his bag and walk Modi jawab Do.",en,Tweet
VijayKa80988629,"@SinghJagender @newsSChaudhry Singh Ji aap retired aadmi ho aapne sab dekha hai phir kyu aap bhi Andhbhakto jaisi baate karte ho.
Kya Modi Ji kabhi majar nahi gaye??
Kya Modi Ji ne chaddar nahi chadai???

Baat Karo muddo per, Aaj Manipur Jal raha hai Modi hi election main busy hai.",hi,Reply
PaganismRocks,@Omaltiso @avidandiya Modi fir Lao development pao,fr,Reply
KiritMShah,"See the development in Banglore -Karnataka by Modi govt.
Congress didn't care for 65 long years. https://t.co/qFesSTw7BH",en,Tweet
Raj_2027,"@NAR_Handle @KTRBRS @KonathamDileep @prakashraaj @pbhushan1 @TRBRajaa @suhasinih @Pawankhera @LambaAlka @srivatsayb Like KCR - All Nonsense and Abusive Language in PRESS MEETS- without taking BJP name or Modi name, he can't win any elections in Telangana.... Example - Munugodu ...",en,Reply
GemsOfAryan,@VidyaKrishnan It's women who have been the pillar of Modi's nationwide support.,en,Reply
PhataaBaans,"@vinaymishra_aap So do you think Modi is responsible for this? 

You should rather think - the person who came as aam aadmi is now doing all illegal things. If you have conscience, just think objectively.",en,Reply
udayworldwide,"@Swamy39 Chances:
1. The person brought the idol has come and interrupted without waiting for his turn
2. Modi said, 'thanks for the gift, keep aside'
3. The person brought on purpose
4. Modi said 'You are too early, wait for a sec.

Praan pratishta not done, no offences",en,Reply
MVinodbjp,"Opinion- Unprecedented increase in coal production during Modi government's tenure, import decreased
 https://t.co/knua9XcQN4

via NaMo App https://t.co/xg6dipA66Z",en,Tweet
AgenziaOpinione,"RAI – RADIO 2 * “I LUNATICI”: SCUDETTO NAPOLI: « MARADONA? HO CERCATO IN TUTTI I MODI DI STARGLI VICINO, CON LE BUONE E LE CATTIVE » https://t.co/GCUGD21nqX https://t.co/BahF0m3pZA",it,Tweet
tdoggyholhol,"@antoniogm @kunal_modi @spindl_xyz How do you assign credit to each channel within the CPV paradigm?

(Common problem with multi-touch attribution: which channel is responsible for which % of user LTV)",en,Reply
simon_mathews13,"Modi u r imposing #Hindi all over India and at the same time @narendramodi wants to trade with #Russia in #Rupee

#Russia not interested to do business in #Rupee bcoz as per the statement of #SergeiLavrov  our banks accounts r in #Hindi 
😭🥵🤢

https://t.co/7NgXWRMZL1",en,Tweet
AMBIKANANDYADAV,@Kumar1975Rajesh Madam dar to dil me hai modi shah kya karenge,hi,Reply
RaviPadawalekar,@KirtiAzaad Azaad G Kuch B kar lo Aaega Modi He 😀 😄.,hi,Reply
THIRUMURUGANBJP,@Chandrumlpt @Modi_Sangi007 @maayonism @TRBRajaa @DMKITwing @ITWreports @Udhaystalin @mkstalin @paramporul @kparanjothi1976 என்ன அறிவு ஏபிடி பதிவை பார்த்தேன் அதான் விழுந்து விட்டேன் https://t.co/irPWoRXMRh,ta,Reply
Vijeshworld,@Tejasvi_Surya dude get a life.  As a MP what are ur duties and what u prefer shows boot licking culture u grew up or policy of the party . If it was some good for public then we could have understood but chat chat chat  modi kee is the song 🎵 @karnatakacom @BangaloreBuzz,en,Reply
dileepkumar3456,@SupriyaShrinate Are ......kaun hai ye mahilaa ...itni chat rahi hai rahul ki ....Aram se madam kabhi reply bhi dekh liya karo tumare liye to hum hi log kafi hai...kaha aap Modi nadda shah se bhidne jaa rahi hai....wo log to bhigoge ke marenge 😂😂😂,hi,Reply
kundanrss,@zoo_bear Narendra Modi doesn't need certification from ISIS sympathizer.,en,Reply
newunitedindia,@RanaAyyub Modi is a wise man 👨,ht,Reply
Ombhimbandabush,"@nessmonster007 @themangoindian Simple bjp can't be number 1 now by just rattling TDP they will be 2 in some years later they will pick the mantle,TDP some how these days jus like Inc gets into trap 2018 Jagan trap of fight against Modi,Now instead of taking on Ycp fighting with BJP(don't you want to be #1 ??)",en,Reply
MVinodbjp,"""Halakki Vokkaliga tribe felt proud..."": Padma awardees after meeting PM Modi in Karnataka
 https://t.co/ZnKGkfSc6l

via NaMo App https://t.co/G5giQuTsi9",et,Tweet
respectful313,"@news24tvchannel Modi enough you can't make more fool to public  
Because public understands your vote gymics",en,Reply
amjadqammar,@ShireenMazari1 showing her full loyalty and support to Modi led India. Government. https://t.co/pogaGVhIvr,en,Tweet
StigmabaseU,"TW :  After 5 Years, Modi Govt Plans to Meet Pharma And Medtech Industry to Discuss Concerns over Pricing...: DPCO and NPPP are the rulebooks for the pharmaceutical and medical device industry which regulates the availability and pricing of medicines and… https://t.co/TJnz9sYDPq https://t.co/MyMZijcoZi",en,Tweet
CryptoClayman,@antoniogm @spindl_xyz @kunal_modi 🔥🔥🔥,und,Reply
ZioKlint,"@axhelix @Lisa90135765 Non volevo dibattere sui modi efficaci di rispondere se dovesse accadere nella vita reale.
Ponevo l'attenzione su come pervasivamente si denigrino gli uomini in ogni occasione.",it,Reply
KUMARVS724536,"@Tejasvi_Surya @narendramodi Sooooooper..Mahaathmaa Modi ji is in our heart. We always welcome, support and strengthen Mahathmaa Modi ji by converging ourselves with all Modi Ji's Vishwa Kalyan thought process...Jai Hind..Jai Shree Ram.",en,Reply
News18Kannada,"ಮೋದಿ ರೋಡ್​ ಶೋಗೆ ಕ್ಷಣಗಣನೆ, 13 ಕ್ಷೇತ್ರದ ಮೂಲಕ ಸಾಗಲಿದೆ ಈ ರ್ಯಾಲಿ
#KarnatakaAssemblyElection #NarendraModi #modiroadshow #Bengaluru 
https://t.co/ReB0W3XAis",kn,Tweet
respectful313,"@news24tvchannel During 2014 modi delivered excellent speeches to attract people! Votes
Ache din
15 lakh
Chokidar
2 crorer jobs
Give me 1 chance
Check my report card after year then punish me (modi said)
Videshi dhan

But all waste talking by bjp 
Now each Indian should understand his vote value",en,Reply
mayank141212,"@ArvindKejriwal  Aap kehte the Corona ki vaccine dene me 100 saal lag jayenge,.Haan 100 saal lag jaate agar apke jaise koi Pm hota koi . Modi the ,Issi wajaa se sabko aur bahar import kari vaccine sirf 6 months me .Bolte sab hai ,Karte sirf Modi hai .Modi hai toh sab mumkin hai",hi,Tweet
VIKASHK83944223,@ranvijaylive Aye....jut mat bol main wahi tha ....muskil se 1-2 hajar log hi the waha ..... aur pata nhi modi ji kise haat hila rahe the.,hi,Reply
BaddamMitra,"No one asked fr hang to death
Just demanded fr proper enquiry and justice can’t even capable of doing that, as far as anti-prtsters y isn’t the fir copy public, if the fir is registered why isn’t he arrested, if he hasn’t done anything just go frenquiry with ur modi chathi open https://t.co/AzJ8kMSBgi",en,Tweet
ShaikhNabi1,"@ashoswai Five Special Forces soldiers were killed in action in Rajouri sector yesterday.

Condolences Tweets by 
*Narendra Modi : 0*
Rajnath Singh : 0
Amit Shah : 0
Smriti Irani: 0
JP Nadda: 0

Welcome to Hamare Jawaan Siachen Main Khade Hai Lies?",en,Reply
23_rkj,"@ANI Zhukti hai Duniya Zhukane wala caheye !! Pre 2014 India under MMS jst requested fr peace talks wit Pak on kashmir , post 2014 forget this side land , nw its qll abt POK , tables hv turned. ...wont be surprised if some day Modi ji choose to Occupy PoK again .",en,Reply
Animesh84859668,"@SureshChavhanke Uttrakhand me Mahoday jo waha demographic change ho raha,atikraman  ho raha majaro ke naam pe or Modi gov bhi kuch nahi us pe kya aap logo ko jagruk karenge?",hi,Reply
ShardulWandile,"Modi is so desperate that instead of talking about Karnataka and Kannadigas, he is talking every nonsense thing.!!
#KarnatakaAssemblyElection2023 https://t.co/TzpTztCw0L",en,Tweet
oFFMetaSweat,"@antoniogm @spindl_xyz @kunal_modi Is he writing docs on gitbook while crushing beers, chad movements",en,Reply
bduujopcsq,@SCMPNews The level-headed Modi administration may see the need to take a hard line on Beijing over disputed border but they also know very well when to take the heat out of it.,en,Reply
annageo47865618,@RoopaliSriv Modi era and Manmohan era has significant differences. In a democracy we need an approachable leader who does what's right not a self declared King. The second may seem strong but as we have evolved as a society we have chosen democracy. So let's think who's evolved.,en,Reply
RameshMukkera8,@Arvindharmapuri dhonga badkav modi మీకు givvi తప్పా మిదగ్గర Ami లేదాని మకు తెలుసు jai శ్రీ రమ్ jai hanuman givve world lo fast PAPULESHAN lo India🇮🇳🇮🇳,et,Reply
MsFuddleDuddle,"@handsomey @bruce_arthur @JustinTrudeau Because he is waiting for David Johnston to finish his work. As should everyone else.

Also, FI is not just “China.” How about Russia and the GOP backing the convoy and Harper rubbing elbows with despots like Modi and Orban?",en,Reply
modi_will_win,@ayusnl60 @ShubhamShuklaMP ye kaun se kanun hai madhar jat ki jiska kabja uski jameen…kal ko teri behan ki ch*t par maine kabja kar liya to kaya wo meri ho jayegee,hi,Reply
_o_s_a_m_a,@antoniogm @spindl_xyz @kunal_modi 1 of 1 rare this one,en,Reply
eng_singh,@jagats299 @kareena_kpn Ravish sarkar ki galat nitiyo ka virodh krta hai...chahe modi ho ya congress...,hi,Reply
BossPyare,@EmmanuelMacron @narendramodi Tha priminister of Narendra Modi is best popular in India.,ro,Reply
Turakhia4Yuvraj,"Opinion- Unprecedented increase in coal production during Modi government's tenure, import decreased
 https://t.co/VasCUcBNbl

via NaMo App https://t.co/wd02vyHx0L",en,Tweet
msnindia,Hang me the day you find my involvement in corruption of single paisa: @arvindkejriwal to @narendramodi https://t.co/OBX7ML7nIz,en,Tweet
KrushnaPrasadC8,"@MP_NavneetRana Agle PM banenge. Matlab, Modi Ji ke baad.",et,Reply
akid20079,"@LambaAlka @narendramodi What Narendra Modi did in his speech is against Supreme Court Guidelines to take action against those who spread hatred. Kerala Story is Islamphobic and against Muslims.  FIR must be against PM and the actress, producer, and director. Awaiting @asadowaisi to take action.",en,Reply
BanoUkila,Kiya dara narndar Modi ka https://t.co/NFCIEssQQe,in,Tweet
bagga1957,"@news24tvchannel @JPNadda jhuth mat faila, sari Dunia thu thu kar rahi hai Narendra Modi ke uper,  isiliye ko sikka jamana kehte hai,  s..ar ki namaste aulad.  Besharm gandi nali ke reed viheen kide.",hi,Reply
IamHossainn,"@aajtak @chitraaum Last me ek question mar dal ke sare modi ke chamche BJP ke baat karta hai..dalle 

Aise questions mark dalke hum bhi Bohot kuchh keh sakte hai @chitraaum https://t.co/lnfZGZBcpw",hi,Reply
ManeL_B2B2C,"@Verifeid_Real @Swamy39 Is that a laughing matter Ashok?
How mature are you?
what if that happened to your daughter?
Would you laugh?
Be sensible before you write to someone on family related issues, (those qualities belong to Modi Bhakths only!)",en,Reply
mayank141212,@ArvindKejriwal Jhut ki Bhi Seema hoti hai .Modi ji Pm hai unhone ne apni family me kisi ko benefit nai diya aur Ap jo bolte uska koi prooof nai hota . Aapki party ke mantri chor hai .Modi ko koi nai haata sakta .Woh khud aaye hai khud jayenge .,hi,Tweet
AkramaMianoor,Hum apne Al-Canon se Modi ki nangi video leak karke India ko munh torr jawab denge https://t.co/h1ZnFf6Cxq,in,Tweet
Varsha_thanjai,@Modi_Sangi007 @AnalmskSiththan 😍😍,und,Reply
Varsha_thanjai,@AnalmskSiththan @Modi_Sangi007 😍😍,und,Reply
RAVIDEE57128816,@randomsena Je vi Modi ka palto Hai,it,Reply
ARAVIND76073923,@BlrNirmal BJP is the only hope for the people and the Nation for better tomarrow under the dynamic leadership of  our Hon'ble PM Shri Narendra Modi Ji and His most efficient cabinet team members.,en,Reply
avitaurus,@TajinderBagga @PunjabPoliceInd @ArvindKejriwal @TimesNow Kidnap kahan hua tha ? Modi Shah Tere do do Baapo ne bacha liya tha.,hi,Reply
abhishekmspatil,@Deepali_p @atullondhe Bjp is not trying to get secular votes. They will lose because even hardcore bjp supporters also would ditch them. That is why modi/irani etc are focused on stirring up hindu sentiments. Painting a picture that congress is only pro-muslim. This is their last resort.,en,Reply
DissentPiyush,"@chaos_prevails @zoo_bear @Aakar__Patel @ashoswai @B5001001101 @Cryptic_Miind @PriaINC wow brand new laid roads! wish Modi also visits Kasavanahalli aread, that area badly needs roads",en,Reply
Shruti92774455,@iampremkurien @narendramodi @amitmalviya Rahul being spontaneous is working for Modi.,en,Reply
Parimala4488,@annamalai_k @INCIndia @narendramodi Kids also like Modi Ji❤,en,Reply
Turakhia4Yuvraj,"""Halakki Vokkaliga tribe felt proud..."": Padma awardees after meeting PM Modi in Karnataka
 https://t.co/BcrRylNnoD

via NaMo App https://t.co/OLy8OUvo6w",et,Tweet
BankiMistry,@RoflEpicDon It's modi Eshtyle ...,ht,Reply
KPNarayanan1,"PM Modi  reacted to the ongoing controversy over the film 'The Kerala Story' saying that the movie is based on a terror conspiracy. Addressing a rally in Ballari of Karnataka, PM Modi said 'The Kerala Story shows the ugly truth of terrorism and exposes the plans of terrorists.",en,Tweet
yamin0051361,@Anshu_amethibjp @newsSChaudhry Jab modi ji hanuman bhakti ka mukhota laga sakte hai tab....,hi,Reply
JustnEqual4all,"The brown man is hellbent to jump the queue. Modi, Sunak &amp; Kamala maybe Haley together form a potent force to stop the “sick man of Asia” from overtaking their bosom buddy the white man. The brown man feels after centuries under the white man’s rule he’s white like the white man.",en,Reply
geahtfg,@muktesharma Modi ji😂,in,Reply
rams_is_me,@Tejasvi_Surya Future Modi and future Tejasvi!!,et,Reply
BaggaBagree,"Dr @Swamy39,
Please from Congress &amp; Jaitley faction of BJP keep saying that 2G scam is overrated &amp; the loss was Notional.

For protecting the corrupt, I feel 

Modi hai to mumkin hai.
Sonia hai to Nischit hai.
मोदी है तो मुम्किन है।
सोनिया है तो निश्चित है। https://t.co/hleHiTwtrG",en,Tweet
Aditya88988,"@RituRathaur The question is, are #MeiteHindus wearing bangles that they can't reciprocate to them? Till when we hindus be dependent on Modi Yogi ji! No one save if you don't help yourself. War is knocking ur door and you pity running away. It won't stop unless you responde them.",en,Reply
poswalchanky97,@Jatassociation Baat shi hai bhaii ji Jo galat ho karlarvaai honi chaaiye pr vha harsh chikkara jaise log modi ji ko pta ni kya kya khre  ye log modi ji ko bich mai kyu laatey hai,hi,Reply
dinathanthi,"பிரதமர் மோடி பிரான்ஸ் செல்கிறார் தேசிய தின கொண்டாட்டத்தில் சிறப்பு விருந்தினராக பங்கேற்பு

https://t.co/94GANN6DB7

#PMModi",ta,Tweet
BadaamKulfi,"@sardesairajdeep @BBhuttoZardari https://t.co/ZHp1Y2Bhk3

Wow … we have another lion in India besides Modi Jee  … brilliant Sir Jai Shankar … Bharat Ratna … 👏🏼👏🏼🇮🇳🇮🇳🇮🇳",en,Reply
axhelix,@ZioKlint @Lisa90135765 Riguarda la tavoletta basta rispondere che è lei a non saperla alzare. Sulla masturbazione ci sono altri mille modi creativi che però evito di dire.,it,Reply
antonio_Gr3c0,Grande @sscnapoli sapete sempre come festeggiare nel migliore dei modi. Guardate bene in basso🍚 ❄️ 👃🏼 https://t.co/w0FUUa2lcx,it,Tweet
avbagur,.... But Modi is facist!!!! 😡😯 https://t.co/zaoFObh6u9,en,Tweet
hmzaidi,@MashwaniAzhar We are eliminating Modi's proxies in Pakistan. The ground work laid by Israel and the West through Imran Khan is being eradicated. Sit down!,en,Reply
Buddhip93026394,@newsSChaudhry Inka kya hai Modi h tab Tak h fir kon puchega islia  ase byan karte rhte hai fir bjp to aane wale nhi hai yeh wahi gass wale unte,in,Reply
AtmnirbhrBhakt,"@aavishhkar @Cinema_With_PRD PM Modi tak Karnataka chunav mein is film ko promote kar rahe hain..
BJP ka pura IT cell is film ko social media par promote kar raha hai...
Iski sponsored screening dikhai jaa rahi hai kai states mein..
Aur kitna  promotion chahiye",in,Reply
TheHansIndiaWeb,Congress nurtured &amp; gave shelter to terror: PM Narendra Modi #Karnataka #Ballari #NarendraModi #BJP #KarnatakaElections #Congress https://t.co/Nf39oswTn4,en,Tweet
1992_nabin,such governments should be on fire and such should be on fire no More BJP Modi failed india,en,Tweet
DrRajeshModi1,"https://t.co/MazTnQoz6I
Ehsan tera hoga muz par(1)#moh.rafi#Dr.Rajesh Modi#beautiful beats#lovely lyrics #melody #goviral #wear headphones or earphones for better audio #no copyright only entertainment",en,Tweet
Udhaar_Ki_Bidi,"@zoo_bear Kitna bhi ro lo, ayega to Modi hi 😂😂😂 Propaganda machine @zoo_bear member of peaceful puncture community",tl,Reply
prabhashashi,@JAVED0909 @AmitShah Likewise Modi castigated cow protectors as vigilante. Typical politician! I guess they know that groups like Bajrang Dal &amp; gau Raksha Dals are reaction to civilisational attacks from barbarians.,en,Reply
im_Senegalaise,@ndione_ada Ohh massa way métina trop mais garabag dé modi niaka dioudd adouna moni mel rek walahii yalnala yallah may xolou mogn quelque soit alpha ne baisse jamais les bras yallah kharé lén aldiana firdawsi si barké Taha ya rabii,fr,Reply
imtbshah,"@ANI Modi to Bhakts :- Dekha mitro'n kaise election ki Rukh Mod diya. 
Saara dhyaan corruption, commission, infrastructure aur development se hata kar.
#Bajrangbali 
#keralaFiles aur #91Galiyon pe le aaya. 
Propaganda movie ka Sahara Lena pad raha hai 🤦🤦
@RoflGandhi_",tl,Reply
BhanuSa86942491,"@aajtak Jo anpad gawaar log hai wo Modi ji ke pichhe pad jayenge lekin jo log sach jante hai wo in murkho ki baaton Mai nahi aayenge, kyuki ab desh janta ko pata hai kya karna hai or kya nahi",hi,Reply
AasaiThilipan,@Modi_Sangi007 @maayonism @TRBRajaa @DMKITwing @ITWreports @Udhaystalin @mkstalin @paramporul @kparanjothi1976 என்ன ஒரு புத்திசாலித்தனமான கேள்வி...?,ta,Reply
PuthraBharath,"@ARanganathan72 @RSF_inter America is already into action through this RSF funded by @georgesoros .  He already pumped in 1 billion USD (8000 crores) into India.  If need be, he will pump in 10 billion USD, to bring down the Modi's regime.",en,Reply
soulofsahara,"Kerala story distracts from wrestlers' protest &amp; BJP corruption cases. Kerala story authenticity questionable, taken from deleted website. Accused pedophile Brij Bhushan not investigated. Modi violates election rules &amp; politicizes Kerala story. Will India address issues?",en,Tweet
rohit_manhas,@CrazyUnited10 @Starboy2079 @ashish75757575 @ManishaSagar18 @BhawanaKishore @narendramodi Abb iski bolti band.. Modi is more dangerous than any other politician for General Category..,en,Reply
tea_n_beer,@ranvijaylive Bichare RV ki halat kutton wali ho gayi hai… din raat Modi ke peeche sunghte hue ghumta rahata hai,hi,Reply
AK_Bharat_News,"@_amitbehere 💯
Except it's not just brahmins anymore. Generally uppercaste and/or rabid Hindu men. Look at Yogi and Modi. Both aren't brahmins, they don't miss a blink to exploit religion.",en,Reply
abhishekmspatil,@AtishiAAP Modi is 100% occupied in karnataka election. At present there is noone looking after government.,en,Reply
Davesin64020032,@SanjayAzadSln Only chor or juthy log pereshan hen. Modi Jindabaad,et,Reply
ZubairAhamedAh1,@prajavani Bukali Faku Modi chakka irbahudu adakke tanna hendatige mane inda odsiddane Ugrappa Sir....,et,Reply
cak333010321,@cs_nkarthik @indhavaainko Ask Modi ji to tell the same to christian nation 😂,en,Reply
RameshMukkera8,@Sagar4BJP west fellow ís módi,is,Reply
